Ids,Labels,token,year,month,date,hour
2e6994a24_2020-11-04_17,True,2e6994a24,2020,11,04,17
2e68dd2d4_2020-09-04_17,True,2e68dd2d4,2020,09,04,17
2e698d7e4_2020-11-02_18,True,2e698d7e4,2020,11,02,18
2e698e46c_2020-11-05_17,False,2e698e46c,2020,11,05,17
2e6992c5c_2020-10-17_14,True,2e6992c5c,2020,10,17,14
2e69e8864_2020-09-29_15,True,2e69e8864,2020,09,29,15
2e68e7c54_2020-11-09_12,True,2e68e7c54,2020,11,09,12
2e699a894_2020-10-15_7,False,2e699a894,2020,10,15,7
2e6992d04_2020-11-16_19,True,2e6992d04,2020,11,16,19
2e68e66a4_2020-11-20_14,True,2e68e66a4,2020,11,20,14
2e698d804_2020-09-03_17,True,2e698d804,2020,09,03,17
2e68e8c94_2020-09-28_13,True,2e68e8c94,2020,09,28,13
2e68e810c_2020-11-07_18,True,2e68e810c,2020,11,07,18
2e6993274_2020-11-03_17,False,2e6993274,2020,11,03,17
2e68e7b34_2020-10-31_16,False,2e68e7b34,2020,10,31,16
2e69ebe74_2020-11-06_18,True,2e69ebe74,2020,11,06,18
2e698d654_2020-11-18_7,True,2e698d654,2020,11,18,7
2e698db94_2020-10-10_11,False,2e698db94,2020,10,10,11
2e69eea5c_2020-10-23_19,True,2e69eea5c,2020,10,23,19
2e69ebe4c_2020-10-31_18,True,2e69ebe4c,2020,10,31,18
2e68e148c_2020-10-25_13,True,2e68e148c,2020,10,25,13
2e698fb54_2020-11-14_13,True,2e698fb54,2020,11,14,13
2e69ec5dc_2020-10-30_13,False,2e69ec5dc,2020,10,30,13
2e698d7bc_2020-09-26_19,False,2e698d7bc,2020,09,26,19
2e6992bec_2020-09-07_18,False,2e6992bec,2020,09,07,18
2e68e60e4_2020-10-14_17,False,2e68e60e4,2020,10,14,17
2e699019c_2020-10-06_16,True,2e699019c,2020,10,06,16
2e6993514_2020-11-21_14,True,2e6993514,2020,11,21,14
2e69e887c_2020-10-17_18,False,2e69e887c,2020,10,17,18
2e69c5954_2020-10-30_15,True,2e69c5954,2020,10,30,15
2e69e887c_2020-09-12_10,True,2e69e887c,2020,09,12,10
2e6992874_2020-10-06_18,False,2e6992874,2020,10,06,18
2e6991e74_2020-10-01_10,True,2e6991e74,2020,10,01,10
2e69924ac_2020-09-18_17,True,2e69924ac,2020,09,18,17
2e68c2c9c_2020-10-03_14,True,2e68c2c9c,2020,10,03,14
2e68e6cac_2020-11-14_11,False,2e68e6cac,2020,11,14,11
2e69c5e6c_2020-10-04_16,True,2e69c5e6c,2020,10,04,16
2e69ef474_2020-10-06_17,True,2e69ef474,2020,10,06,17
2e698d86c_2020-09-19_17,True,2e698d86c,2020,09,19,17
2e698e89c_2020-10-15_10,True,2e698e89c,2020,10,15,10
2e699297c_2020-11-11_16,True,2e699297c,2020,11,11,16
2e68e8644_2020-09-04_17,True,2e68e8644,2020,09,04,17
2e68e6c24_2020-11-15_12,True,2e68e6c24,2020,11,15,12
2e68e6564_2020-09-04_22,True,2e68e6564,2020,09,04,22
2e698d0cc_2020-11-02_17,True,2e698d0cc,2020,11,02,17
2e69c5fcc_2020-10-18_16,False,2e69c5fcc,2020,10,18,16
2e69e93b4_2020-11-01_16,True,2e69e93b4,2020,11,01,16
2e68e7b3c_2020-10-26_11,False,2e68e7b3c,2020,10,26,11
2e68e6084_2020-11-10_20,False,2e68e6084,2020,11,10,20
2e6994034_2020-09-30_20,False,2e6994034,2020,09,30,20
2e698c86c_2020-11-17_16,False,2e698c86c,2020,11,17,16
2e68c2a5c_2020-10-27_17,True,2e68c2a5c,2020,10,27,17
2e69e924c_2020-10-26_12,True,2e69e924c,2020,10,26,12
2e68e64e4_2020-09-01_11,False,2e68e64e4,2020,09,01,11
2e68e7de4_2020-10-24_14,True,2e68e7de4,2020,10,24,14
2e698cfc4_2020-11-07_17,True,2e698cfc4,2020,11,07,17
2e69c48d4_2020-11-13_15,False,2e69c48d4,2020,11,13,15
2e69e9444_2020-10-27_14,True,2e69e9444,2020,10,27,14
2e69e8e0c_2020-09-01_16,True,2e69e8e0c,2020,09,01,16
2e698cff4_2020-11-04_17,True,2e698cff4,2020,11,04,17
2e698e354_2020-09-25_18,False,2e698e354,2020,09,25,18
2e698de84_2020-10-02_17,True,2e698de84,2020,10,02,17
2e68e872c_2020-09-04_16,True,2e68e872c,2020,09,04,16
2e699a1a4_2020-10-30_17,True,2e699a1a4,2020,10,30,17
2e68e7d84_2020-09-09_17,True,2e68e7d84,2020,09,09,17
2e68e84f4_2020-11-10_18,True,2e68e84f4,2020,11,10,18
2e698d264_2020-09-11_16,False,2e698d264,2020,09,11,16
2e68e62fc_2020-09-23_21,False,2e68e62fc,2020,09,23,21
2e698c314_2020-10-08_12,True,2e698c314,2020,10,08,12
2e68dd42c_2020-09-01_17,False,2e68dd42c,2020,09,01,17
2e68e6944_2020-10-03_10,True,2e68e6944,2020,10,03,10
2e69ef134_2020-11-14_14,True,2e69ef134,2020,11,14,14
2e69ef474_2020-10-29_18,True,2e69ef474,2020,10,29,18
2e69e9274_2020-09-09_8,True,2e69e9274,2020,09,09,8
2e68e668c_2020-10-22_10,False,2e68e668c,2020,10,22,10
2e68e8684_2020-09-16_17,False,2e68e8684,2020,09,16,17
2e699a1a4_2020-09-28_18,False,2e699a1a4,2020,09,28,18
2e68e6d6c_2020-10-11_12,True,2e68e6d6c,2020,10,11,12
2e698d2b4_2020-09-05_13,True,2e698d2b4,2020,09,05,13
2e68e65b4_2020-10-30_14,True,2e68e65b4,2020,10,30,14
2e699ae44_2020-11-02_7,True,2e699ae44,2020,11,02,7
2e6984edc_2020-11-20_20,True,2e6984edc,2020,11,20,20
2e698d874_2020-10-29_20,True,2e698d874,2020,10,29,20
2e698dc34_2020-09-30_19,True,2e698dc34,2020,09,30,19
2e68e7924_2020-10-06_18,False,2e68e7924,2020,10,06,18
2e698d264_2020-09-24_10,False,2e698d264,2020,09,24,10
2e6992894_2020-09-12_10,True,2e6992894,2020,09,12,10
2e68e86b4_2020-11-09_14,True,2e68e86b4,2020,11,09,14
2e68e87f4_2020-09-08_9,False,2e68e87f4,2020,09,08,9
2e698c8fc_2020-11-17_19,True,2e698c8fc,2020,11,17,19
2e68e5e24_2020-09-01_17,True,2e68e5e24,2020,09,01,17
2e698de84_2020-10-26_16,True,2e698de84,2020,10,26,16
2e69c4ea4_2020-10-02_10,True,2e69c4ea4,2020,10,02,10
2e68e644c_2020-10-17_17,True,2e68e644c,2020,10,17,17
2e69e8e74_2020-10-11_12,True,2e69e8e74,2020,10,11,12
2e68e7d6c_2020-10-10_9,False,2e68e7d6c,2020,10,10,9
2e68e8bf4_2020-11-13_18,False,2e68e8bf4,2020,11,13,18
2e69e9244_2020-09-19_14,True,2e69e9244,2020,09,19,14
2e698fb2c_2020-09-06_16,True,2e698fb2c,2020,09,06,16
2e68e7b2c_2020-10-07_15,True,2e68e7b2c,2020,10,07,15
2e69ee50c_2020-09-06_14,True,2e69ee50c,2020,09,06,14
2e69e9444_2020-10-09_18,False,2e69e9444,2020,10,09,18
2e68dd604_2020-11-02_17,True,2e68dd604,2020,11,02,17
2e699355c_2020-10-17_14,True,2e699355c,2020,10,17,14
2e68e5ce4_2020-11-10_17,True,2e68e5ce4,2020,11,10,17
2e68ef37c_2020-09-16_10,True,2e68ef37c,2020,09,16,10
2e68e89ac_2020-09-01_9,False,2e68e89ac,2020,09,01,9
2e698e7e4_2020-11-16_15,True,2e698e7e4,2020,11,16,15
2e698d354_2020-09-26_14,True,2e698d354,2020,09,26,14
2e68e64d4_2020-10-07_18,True,2e68e64d4,2020,10,07,18
2e6992c5c_2020-11-16_19,True,2e6992c5c,2020,11,16,19
2e698e49c_2020-09-11_15,True,2e698e49c,2020,09,11,15
2e69e89cc_2020-10-28_12,False,2e69e89cc,2020,10,28,12
2e6992d0c_2020-10-26_17,True,2e6992d0c,2020,10,26,17
2e698d654_2020-10-22_11,False,2e698d654,2020,10,22,11
2e699237c_2020-11-12_16,False,2e699237c,2020,11,12,16
2e69f2d34_2020-10-16_17,True,2e69f2d34,2020,10,16,17
2e6993564_2020-09-15_14,False,2e6993564,2020,09,15,14
2e68e6ca4_2020-11-20_17,True,2e68e6ca4,2020,11,20,17
2e698ffbc_2020-11-21_11,False,2e698ffbc,2020,11,21,11
2e68dd674_2020-09-11_18,True,2e68dd674,2020,09,11,18
2e69920d4_2020-11-05_15,True,2e69920d4,2020,11,05,15
2e68e8f2c_2020-11-07_18,False,2e68e8f2c,2020,11,07,18
2e6992b9c_2020-10-17_12,True,2e6992b9c,2020,10,17,12
2e68dd414_2020-10-21_18,False,2e68dd414,2020,10,21,18
2e698d004_2020-09-24_12,True,2e698d004,2020,09,24,12
2e6992b0c_2020-11-05_18,False,2e6992b0c,2020,11,05,18
2e68e87ec_2020-09-11_9,False,2e68e87ec,2020,09,11,9
2e68e869c_2020-10-17_11,True,2e68e869c,2020,10,17,11
2e68e659c_2020-10-17_20,True,2e68e659c,2020,10,17,20
2e6991914_2020-10-24_10,True,2e6991914,2020,10,24,10
2e698d80c_2020-09-27_16,False,2e698d80c,2020,09,27,16
2e69c46cc_2020-10-25_19,False,2e69c46cc,2020,10,25,19
2e699a8d4_2020-10-05_16,True,2e699a8d4,2020,10,05,16
2e6992bdc_2020-09-03_17,True,2e6992bdc,2020,09,03,17
2e68ef554_2020-11-14_13,False,2e68ef554,2020,11,14,13
2e68e6514_2020-09-13_9,False,2e68e6514,2020,09,13,9
2e68e14bc_2020-11-05_13,True,2e68e14bc,2020,11,05,13
2e68e6454_2020-10-10_14,False,2e68e6454,2020,10,10,14
2e698d1dc_2020-10-05_20,False,2e698d1dc,2020,10,05,20
2e698e5a4_2020-10-09_19,True,2e698e5a4,2020,10,09,19
2e6994a9c_2020-10-12_9,True,2e6994a9c,2020,10,12,9
2e69eca6c_2020-11-07_16,True,2e69eca6c,2020,11,07,16
2e68e8cdc_2020-11-12_21,False,2e68e8cdc,2020,11,12,21
2e68e8b94_2020-10-13_10,True,2e68e8b94,2020,10,13,10
2e699ae54_2020-10-03_10,True,2e699ae54,2020,10,03,10
2e68e6564_2020-09-20_9,False,2e68e6564,2020,09,20,9
2e68e845c_2020-10-08_15,True,2e68e845c,2020,10,08,15
2e68ef53c_2020-09-16_12,False,2e68ef53c,2020,09,16,12
2e69e9384_2020-10-25_14,True,2e69e9384,2020,10,25,14
2e698bc7c_2020-10-04_17,False,2e698bc7c,2020,10,04,17
2e69ebbcc_2020-10-17_16,False,2e69ebbcc,2020,10,17,16
2e68e60a4_2020-10-20_13,False,2e68e60a4,2020,10,20,13
2e69c5a4c_2020-10-10_19,True,2e69c5a4c,2020,10,10,19
2e69ee8ac_2020-09-03_17,True,2e69ee8ac,2020,09,03,17
2e68e86b4_2020-11-15_19,True,2e68e86b4,2020,11,15,19
2e69e8e74_2020-09-29_7,True,2e69e8e74,2020,09,29,7
2e6992dac_2020-11-20_17,True,2e6992dac,2020,11,20,17
2e69eeb8c_2020-11-16_17,True,2e69eeb8c,2020,11,16,17
2e699ac0c_2020-10-11_19,False,2e699ac0c,2020,10,11,19
2e68e7f94_2020-09-04_10,False,2e68e7f94,2020,09,04,10
2e6993b6c_2020-11-13_15,True,2e6993b6c,2020,11,13,15
2e698eb5c_2020-11-14_15,True,2e698eb5c,2020,11,14,15
2e69e87cc_2020-09-03_10,False,2e69e87cc,2020,09,03,10
2e69ef484_2020-10-04_16,True,2e69ef484,2020,10,04,16
2e68e814c_2020-11-18_7,True,2e68e814c,2020,11,18,7
2e698c4f4_2020-10-31_18,False,2e698c4f4,2020,10,31,18
2e68e664c_2020-10-25_16,True,2e68e664c,2020,10,25,16
2e68e8bc4_2020-10-31_14,True,2e68e8bc4,2020,10,31,14
2e69ebcac_2020-09-16_11,True,2e69ebcac,2020,09,16,11
2e69c5c14_2020-10-29_13,True,2e69c5c14,2020,10,29,13
2e6994a64_2020-11-04_17,False,2e6994a64,2020,11,04,17
2e68e6684_2020-10-08_14,True,2e68e6684,2020,10,08,14
2e698c35c_2020-10-01_10,True,2e698c35c,2020,10,01,10
2e68e7d24_2020-11-22_16,False,2e68e7d24,2020,11,22,16
2e68e7c5c_2020-10-23_13,True,2e68e7c5c,2020,10,23,13
2e6991a5c_2020-11-14_17,False,2e6991a5c,2020,11,14,17
2e68e7c24_2020-10-24_11,True,2e68e7c24,2020,10,24,11
2e698c55c_2020-09-13_19,False,2e698c55c,2020,09,13,19
2e68e814c_2020-10-23_17,True,2e68e814c,2020,10,23,17
2e68e8474_2020-09-16_8,False,2e68e8474,2020,09,16,8
2e69893dc_2020-10-04_13,True,2e69893dc,2020,10,04,13
2e69ec3c4_2020-11-21_9,False,2e69ec3c4,2020,11,21,9
2e69e8e84_2020-11-01_16,True,2e69e8e84,2020,11,01,16
2e68e623c_2020-10-08_13,False,2e68e623c,2020,10,08,13
2e69c4bb4_2020-10-30_18,True,2e69c4bb4,2020,10,30,18
2e68e6e04_2020-11-22_10,True,2e68e6e04,2020,11,22,10
2e68e6684_2020-10-08_15,False,2e68e6684,2020,10,08,15
2e68e7bdc_2020-10-21_17,True,2e68e7bdc,2020,10,21,17
2e68e7d64_2020-09-16_17,True,2e68e7d64,2020,09,16,17
2e69eb44c_2020-11-10_8,True,2e69eb44c,2020,11,10,8
2e68e86c4_2020-11-11_12,False,2e68e86c4,2020,11,11,12
2e698d7b4_2020-09-16_18,False,2e698d7b4,2020,09,16,18
2e69e8d5c_2020-11-08_16,True,2e69e8d5c,2020,11,08,16
2e69928b4_2020-11-03_15,True,2e69928b4,2020,11,03,15
2e69c8eac_2020-11-07_18,True,2e69c8eac,2020,11,07,18
2e698d80c_2020-11-11_18,False,2e698d80c,2020,11,11,18
2e68e6164_2020-10-28_15,False,2e68e6164,2020,10,28,15
2e68dd384_2020-11-20_14,True,2e68dd384,2020,11,20,14
2e68e64c4_2020-10-04_9,False,2e68e64c4,2020,10,04,9
2e69e939c_2020-11-16_19,True,2e69e939c,2020,11,16,19
2e699278c_2020-09-25_18,True,2e699278c,2020,09,25,18
2e68e810c_2020-09-05_14,True,2e68e810c,2020,09,05,14
2e698c76c_2020-11-10_17,False,2e698c76c,2020,11,10,17
2e69e8e84_2020-11-08_19,True,2e69e8e84,2020,11,08,19
2e698f1fc_2020-10-07_23,True,2e698f1fc,2020,10,07,23
2e69e93ac_2020-11-21_13,True,2e69e93ac,2020,11,21,13
2e68e6524_2020-10-30_23,False,2e68e6524,2020,10,30,23
2e68e68e4_2020-09-27_12,False,2e68e68e4,2020,09,27,12
2e68e621c_2020-10-28_11,True,2e68e621c,2020,10,28,11
2e69c4194_2020-09-22_18,True,2e69c4194,2020,09,22,18
2e699a1cc_2020-10-11_17,False,2e699a1cc,2020,10,11,17
2e6992d0c_2020-11-11_16,True,2e6992d0c,2020,11,11,16
2e68e6f8c_2020-10-29_12,True,2e68e6f8c,2020,10,29,12
2e69c5cd4_2020-10-09_19,False,2e69c5cd4,2020,10,09,19
2e68e5f4c_2020-10-16_15,True,2e68e5f4c,2020,10,16,15
2e69eb31c_2020-11-07_13,False,2e69eb31c,2020,11,07,13
2e68e84f4_2020-09-28_8,True,2e68e84f4,2020,09,28,8
2e68e5e04_2020-10-28_21,True,2e68e5e04,2020,10,28,21
2e68e89ac_2020-09-29_11,False,2e68e89ac,2020,09,29,11
2e69ef484_2020-11-21_15,True,2e69ef484,2020,11,21,15
2e699288c_2020-10-26_7,True,2e699288c,2020,10,26,7
2e6992b04_2020-09-08_8,True,2e6992b04,2020,09,08,8
2e6994a6c_2020-10-07_9,True,2e6994a6c,2020,10,07,9
2e698c274_2020-11-11_9,True,2e698c274,2020,11,11,9
2e69c419c_2020-09-16_18,False,2e69c419c,2020,09,16,18
2e68e8a2c_2020-09-09_21,False,2e68e8a2c,2020,09,09,21
2e68e65bc_2020-09-06_14,True,2e68e65bc,2020,09,06,14
2e698c69c_2020-09-05_19,True,2e698c69c,2020,09,05,19
2e68e6f94_2020-10-10_15,True,2e68e6f94,2020,10,10,15
2e68e64dc_2020-11-15_9,True,2e68e64dc,2020,11,15,9
2e69c410c_2020-10-31_20,True,2e69c410c,2020,10,31,20
2e68e660c_2020-09-05_14,True,2e68e660c,2020,09,05,14
2e698c33c_2020-10-31_15,True,2e698c33c,2020,10,31,15
2e68e866c_2020-11-12_16,True,2e68e866c,2020,11,12,16
2e69e97d4_2020-10-17_14,True,2e69e97d4,2020,10,17,14
2e69e8ebc_2020-11-21_14,True,2e69e8ebc,2020,11,21,14
2e6991e7c_2020-11-14_12,True,2e6991e7c,2020,11,14,12
2e699288c_2020-10-19_6,True,2e699288c,2020,10,19,6
2e68e8984_2020-09-15_8,True,2e68e8984,2020,09,15,8
2e68e64c4_2020-09-04_9,False,2e68e64c4,2020,09,04,9
2e68e62f4_2020-10-27_2,False,2e68e62f4,2020,10,27,2
2e69e8e0c_2020-10-12_10,True,2e69e8e0c,2020,10,12,10
2e68e846c_2020-10-19_19,False,2e68e846c,2020,10,19,19
2e69ec434_2020-09-24_10,True,2e69ec434,2020,09,24,10
2e69ee464_2020-10-09_17,True,2e69ee464,2020,10,09,17
2e68e7d04_2020-10-09_11,False,2e68e7d04,2020,10,09,11
2e68ef554_2020-10-28_15,True,2e68ef554,2020,10,28,15
2e68dd67c_2020-10-27_19,False,2e68dd67c,2020,10,27,19
2e68e86d4_2020-10-30_11,True,2e68e86d4,2020,10,30,11
2e69e997c_2020-11-14_17,False,2e69e997c,2020,11,14,17
2e68e869c_2020-11-02_7,True,2e68e869c,2020,11,02,7
2e68e6f24_2020-10-24_17,True,2e68e6f24,2020,10,24,17
2e69ef14c_2020-10-24_16,True,2e69ef14c,2020,10,24,16
2e698d024_2020-11-03_22,False,2e698d024,2020,11,03,22
2e698d7a4_2020-09-04_14,False,2e698d7a4,2020,09,04,14
2e69ec08c_2020-10-14_19,False,2e69ec08c,2020,10,14,19
2e699a894_2020-11-19_7,False,2e699a894,2020,11,19,7
2e68e147c_2020-10-30_12,True,2e68e147c,2020,10,30,12
2e68e8144_2020-10-16_14,True,2e68e8144,2020,10,16,14
2e698c344_2020-11-18_18,True,2e698c344,2020,11,18,18
2e6992974_2020-11-11_13,False,2e6992974,2020,11,11,13
2e699237c_2020-11-03_9,True,2e699237c,2020,11,03,9
2e698e79c_2020-09-23_17,True,2e698e79c,2020,09,23,17
2e69901dc_2020-11-20_17,True,2e69901dc,2020,11,20,17
2e69e927c_2020-09-28_18,True,2e69e927c,2020,09,28,18
2e68e7bdc_2020-09-15_17,True,2e68e7bdc,2020,09,15,17
2e68c2b8c_2020-11-18_10,False,2e68c2b8c,2020,11,18,10
2e68e653c_2020-10-10_21,True,2e68e653c,2020,10,10,21
2e68e1494_2020-11-04_13,True,2e68e1494,2020,11,04,13
2e68e637c_2020-10-14_21,False,2e68e637c,2020,10,14,21
2e6992d7c_2020-09-04_6,True,2e6992d7c,2020,09,04,6
2e68e64dc_2020-10-01_9,False,2e68e64dc,2020,10,01,9
2e698f974_2020-09-16_6,True,2e698f974,2020,09,16,6
2e69c5e4c_2020-10-31_15,True,2e69c5e4c,2020,10,31,15
2e69ea3f4_2020-10-20_15,True,2e69ea3f4,2020,10,20,15
2e698d874_2020-10-11_17,False,2e698d874,2020,10,11,17
2e698cfcc_2020-10-27_14,False,2e698cfcc,2020,10,27,14
2e698c26c_2020-09-23_14,True,2e698c26c,2020,09,23,14
2e68e7bac_2020-11-01_10,True,2e68e7bac,2020,11,01,10
2e68e62bc_2020-11-17_16,False,2e68e62bc,2020,11,17,16
2e69eea64_2020-09-05_14,True,2e69eea64,2020,09,05,14
2e68e86b4_2020-09-25_18,True,2e68e86b4,2020,09,25,18
2e6992d7c_2020-10-03_11,True,2e6992d7c,2020,10,03,11
2e68e62dc_2020-09-25_16,True,2e68e62dc,2020,09,25,16
2e698e63c_2020-10-27_20,True,2e698e63c,2020,10,27,20
2e68e6e24_2020-10-04_18,True,2e68e6e24,2020,10,04,18
2e6994a6c_2020-09-25_15,False,2e6994a6c,2020,09,25,15
2e698e47c_2020-10-28_17,False,2e698e47c,2020,10,28,17
2e68dd48c_2020-10-24_11,True,2e68dd48c,2020,10,24,11
2e6992da4_2020-11-16_18,True,2e6992da4,2020,11,16,18
2e69c594c_2020-10-27_10,True,2e69c594c,2020,10,27,10
2e698ef04_2020-11-21_9,True,2e698ef04,2020,11,21,9
2e69e9274_2020-09-08_17,True,2e69e9274,2020,09,08,17
2e69924a4_2020-10-02_12,False,2e69924a4,2020,10,02,12
2e69e926c_2020-09-14_19,True,2e69e926c,2020,09,14,19
2e68e86b4_2020-10-19_8,True,2e68e86b4,2020,10,19,8
2e68e7c44_2020-09-22_19,False,2e68e7c44,2020,09,22,19
2e68e87f4_2020-10-22_10,False,2e68e87f4,2020,10,22,10
2e698c6b4_2020-10-21_14,True,2e698c6b4,2020,10,21,14
2e699238c_2020-11-14_16,True,2e699238c,2020,11,14,16
2e68e81bc_2020-11-07_17,False,2e68e81bc,2020,11,07,17
2e68e7d5c_2020-10-09_18,True,2e68e7d5c,2020,10,09,18
2e69e87d4_2020-09-05_17,True,2e69e87d4,2020,09,05,17
2e68e6104_2020-11-07_11,True,2e68e6104,2020,11,07,11
2e69e939c_2020-10-27_13,True,2e69e939c,2020,10,27,13
2e68e6f14_2020-10-19_15,False,2e68e6f14,2020,10,19,15
2e68e843c_2020-09-11_18,True,2e68e843c,2020,09,11,18
2e69e9204_2020-11-21_9,True,2e69e9204,2020,11,21,9
2e698d294_2020-11-07_16,True,2e698d294,2020,11,07,16
2e6992864_2020-09-25_20,True,2e6992864,2020,09,25,20
2e69ebd84_2020-11-10_20,False,2e69ebd84,2020,11,10,20
2e6992c5c_2020-11-11_18,True,2e6992c5c,2020,11,11,18
2e69e927c_2020-10-04_11,True,2e69e927c,2020,10,04,11
2e69e8844_2020-10-26_16,False,2e69e8844,2020,10,26,16
2e69eea5c_2020-10-26_18,True,2e69eea5c,2020,10,26,18
2e68e8cec_2020-11-06_8,True,2e68e8cec,2020,11,06,8
2e68e62f4_2020-09-24_2,False,2e68e62f4,2020,09,24,2
2e69ebc0c_2020-11-11_17,True,2e69ebc0c,2020,11,11,17
2e69ef49c_2020-10-31_17,True,2e69ef49c,2020,10,31,17
2e6984be4_2020-09-15_18,False,2e6984be4,2020,09,15,18
2e69e93ac_2020-10-31_12,True,2e69e93ac,2020,10,31,12
2e698ffa4_2020-10-07_14,True,2e698ffa4,2020,10,07,14
2e69ef484_2020-09-13_17,True,2e69ef484,2020,09,13,17
2e699280c_2020-11-02_9,False,2e699280c,2020,11,02,9
2e68e6284_2020-09-19_15,True,2e68e6284,2020,09,19,15
2e69e8874_2020-10-05_11,True,2e69e8874,2020,10,05,11
2e698c094_2020-10-03_21,True,2e698c094,2020,10,03,21
2e6990fd4_2020-11-12_6,False,2e6990fd4,2020,11,12,6
2e69920d4_2020-11-05_9,True,2e69920d4,2020,11,05,9
2e68e604c_2020-11-13_17,True,2e68e604c,2020,11,13,17
2e69eeebc_2020-11-13_17,True,2e69eeebc,2020,11,13,17
2e698cffc_2020-10-01_18,False,2e698cffc,2020,10,01,18
2e69e9244_2020-10-29_17,True,2e69e9244,2020,10,29,17
2e69c4c1c_2020-11-07_12,False,2e69c4c1c,2020,11,07,12
2e69e8dfc_2020-10-12_11,False,2e69e8dfc,2020,10,12,11
2e69e8844_2020-09-04_19,True,2e69e8844,2020,09,04,19
2e6992864_2020-11-03_17,True,2e6992864,2020,11,03,17
2e69e9384_2020-10-30_19,True,2e69e9384,2020,10,30,19
2e698d80c_2020-10-27_21,False,2e698d80c,2020,10,27,21
2e68e8cec_2020-11-11_18,True,2e68e8cec,2020,11,11,18
2e698e634_2020-10-10_11,True,2e698e634,2020,10,10,11
2e698e47c_2020-09-25_11,True,2e698e47c,2020,09,25,11
2e68e8144_2020-09-16_8,True,2e68e8144,2020,09,16,8
2e68e7eb4_2020-09-01_16,False,2e68e7eb4,2020,09,01,16
2e69e8f5c_2020-10-04_12,True,2e69e8f5c,2020,10,04,12
2e68dd34c_2020-09-01_11,False,2e68dd34c,2020,09,01,11
2e69ec804_2020-09-14_14,False,2e69ec804,2020,09,14,14
2e68e1354_2020-10-10_11,False,2e68e1354,2020,10,10,11
2e68e64e4_2020-10-29_14,False,2e68e64e4,2020,10,29,14
2e68e6b5c_2020-11-15_12,True,2e68e6b5c,2020,11,15,12
2e699215c_2020-11-09_14,True,2e699215c,2020,11,09,14
2e69eba0c_2020-10-09_19,False,2e69eba0c,2020,10,09,19
2e69ee57c_2020-10-13_17,False,2e69ee57c,2020,10,13,17
2e68e7d84_2020-10-27_17,True,2e68e7d84,2020,10,27,17
2e68e6024_2020-11-20_18,True,2e68e6024,2020,11,20,18
2e69e9384_2020-11-21_16,True,2e69e9384,2020,11,21,16
2e698fcb4_2020-10-26_17,True,2e698fcb4,2020,10,26,17
2e68e7d6c_2020-10-06_14,True,2e68e7d6c,2020,10,06,14
2e699a14c_2020-10-05_18,True,2e699a14c,2020,10,05,18
2e6992804_2020-11-09_14,True,2e6992804,2020,11,09,14
2e698ec7c_2020-11-07_19,True,2e698ec7c,2020,11,07,19
2e68e7204_2020-10-04_17,True,2e68e7204,2020,10,04,17
2e69ef14c_2020-11-21_12,False,2e69ef14c,2020,11,21,12
2e69f2d34_2020-10-28_17,True,2e69f2d34,2020,10,28,17
2e69ec3c4_2020-10-31_19,True,2e69ec3c4,2020,10,31,19
2e69eb274_2020-09-18_17,True,2e69eb274,2020,09,18,17
2e699a114_2020-10-22_17,True,2e699a114,2020,10,22,17
2e698fddc_2020-09-15_7,False,2e698fddc,2020,09,15,7
2e69920d4_2020-11-13_12,True,2e69920d4,2020,11,13,12
2e699ae14_2020-09-14_12,True,2e699ae14,2020,09,14,12
2e68e721c_2020-11-22_15,True,2e68e721c,2020,11,22,15
2e68e6e04_2020-10-28_15,True,2e68e6e04,2020,10,28,15
2e698ddcc_2020-10-25_13,True,2e698ddcc,2020,10,25,13
2e68e8dcc_2020-10-04_22,True,2e68e8dcc,2020,10,04,22
2e69ea444_2020-09-26_19,True,2e69ea444,2020,09,26,19
2e68e82fc_2020-11-17_16,True,2e68e82fc,2020,11,17,16
2e68e6874_2020-10-28_15,True,2e68e6874,2020,10,28,15
2e68e85d4_2020-10-06_13,True,2e68e85d4,2020,10,06,13
2e69ea6f4_2020-11-07_11,True,2e69ea6f4,2020,11,07,11
2e68e7944_2020-10-15_18,True,2e68e7944,2020,10,15,18
2e698fe74_2020-10-09_13,False,2e698fe74,2020,10,09,13
2e698d7e4_2020-11-13_17,True,2e698d7e4,2020,11,13,17
2e69e9384_2020-11-17_19,True,2e69e9384,2020,11,17,19
2e69c5c74_2020-11-09_19,False,2e69c5c74,2020,11,09,19
2e69ebe74_2020-10-18_17,True,2e69ebe74,2020,10,18,17
2e698fdb4_2020-10-20_15,False,2e698fdb4,2020,10,20,15
2e68e8c8c_2020-09-09_17,False,2e68e8c8c,2020,09,09,17
2e698c4e4_2020-09-02_18,False,2e698c4e4,2020,09,02,18
2e69eecb4_2020-09-11_17,True,2e69eecb4,2020,09,11,17
2e68c2a74_2020-10-02_14,True,2e68c2a74,2020,10,02,14
2e68e6524_2020-09-05_20,True,2e68e6524,2020,09,05,20
2e69923fc_2020-11-18_7,False,2e69923fc,2020,11,18,7
2e68e6424_2020-10-24_13,True,2e68e6424,2020,10,24,13
2e69e946c_2020-10-09_18,False,2e69e946c,2020,10,09,18
2e699b284_2020-09-10_8,False,2e699b284,2020,09,10,8
2e68e839c_2020-11-22_13,True,2e68e839c,2020,11,22,13
2e6992134_2020-11-16_18,False,2e6992134,2020,11,16,18
2e68e14bc_2020-10-11_10,True,2e68e14bc,2020,10,11,10
